source,destiny,weight
quillette,people,1
quillette,nydailynews,1
quillette,juancole,1
quillette,irishtimes,2
quillette,standard,1
quillette,thefederalist,1
quillette,stuff,1
quillette,currentaffairs,1
quillette,dailycaller,1
quillette,democracynow,1
quillette,washingtontimes,1
quillette,chicagotribune,1
quillette,ottawacitizen,1
quillette,smh,1
quillette,trtworld,1
quillette,dailyherald,1
quillette,realclearpolitics,1
quillette,newstatesman,1
quillette,alternet,1
quillette,thecollegefix,1
quillette,powerlineblog,1
quillette,mercurynews,1
quillette,brookings,1
bgr,wsj,10
bgr,deadline,241
bgr,forbes,2
bgr,hollywoodreporter,2
bgr,theverge,4
bgr,usatoday,2
bgr,techcrunch,2
bgr,latimes,3
bgr,cnn,5
bgr,theguardian,1
bgr,nytimes,1
bgr,seattletimes,1
bgr,washingtonpost,2
eff,nytimes,35
eff,usatoday,13
eff,timesunion,3
eff,nydailynews,4
eff,techdirt,5
eff,washingtonpost,19
eff,nymag,2
eff,hrw,9
eff,npr,7
eff,forbes,4
eff,theverge,21
eff,theguardian,19
eff,latimes,2
eff,slate,1
eff,mprnews,1
eff,techcrunch,17
eff,dallasnews,1
eff,wsj,5
eff,nbcnews,2
eff,vox,8
eff,thedailybeast,6
eff,mercurynews,5
eff,theintercept,2
eff,cnbc,3
eff,aljazeera,1
eff,motherjones,1
eff,chicagotribune,2
eff,bbc,1
eff,nationalreview,1
eff,macleans,1
eff,theatlantic,2
eff,whitehouse,2
eff,thestranger,8
eff,telegraph,1
eff,cnn,3
eff,huffpost,1
eff,abovethelaw,1
eff,ocregister,1
eff,scarymommy,1
eff,vanityfair,1
eff,engadget,2
eff,nj,1
eff,seattletimes,2
eff,alternet,2
eff,cjr,1
eff,cbc,1
eff,sun-sentinel,3
eff,sltrib,3
eff,kutv,1
eff,boingboing,3
eff,salon,1
buffalonews,bostonglobe,1
pilotonline,dailypress,1
peacock-panache,theverge,4
peacock-panache,psmag,2
peacock-panache,theringer,2
peacock-panache,thedailybeast,4
peacock-panache,thenewcivilrightsmovement,4
peacock-panache,splcenter,2
peacock-panache,thinkprogress,2
peacock-panache,mediaite,4
peacock-panache,desertsun,2
peacock-panache,advocate,2
peacock-panache,washingtonpost,1
currentaffairs,nytimes,35
currentaffairs,thenation,2
currentaffairs,vox,10
currentaffairs,wsj,4
currentaffairs,fee,1
currentaffairs,washingtonpost,13
currentaffairs,cbsnews,2
currentaffairs,npr,2
currentaffairs,miaminewtimes,2
currentaffairs,brookings,3
currentaffairs,americanprogress,2
currentaffairs,theatlantic,3
currentaffairs,cnn,5
currentaffairs,libcom,1
currentaffairs,nationalreview,3
currentaffairs,independent,1
currentaffairs,slate,1
currentaffairs,theguardian,5
currentaffairs,rollingstone,1
currentaffairs,theintercept,1
currentaffairs,pri,1
currentaffairs,salon,1
currentaffairs,newyorker,2
currentaffairs,nymag,1
currentaffairs,indystar,1
currentaffairs,thestranger,1
currentaffairs,suntimes,1
currentaffairs,washingtonexaminer,1
currentaffairs,cnbc,2
currentaffairs,theverge,1
currentaffairs,newleftreview,1
currentaffairs,democracynow,1
currentaffairs,huffpost,1
currentaffairs,fortune,1
currentaffairs,chicagotribune,1
currentaffairs,commonwealthfund,1
currentaffairs,reason,2
currentaffairs,quillette,1
currentaffairs,usatoday,2
currentaffairs,foxnews,1
currentaffairs,insidehighered,1
currentaffairs,latimes,1
currentaffairs,vanityfair,1
currentaffairs,freebeacon,1
currentaffairs,pbs,1
smirkingchimp,alternet,172
smirkingchimp,truthdig,153
smirkingchimp,nytimes,83
smirkingchimp,latimes,9
smirkingchimp,counterpunch,122
smirkingchimp,cnn,28
smirkingchimp,vox,7
smirkingchimp,washingtonmonthly,122
smirkingchimp,truthout,140
smirkingchimp,salon,124
smirkingchimp,crooksandliars,120
smirkingchimp,dailykos,128
smirkingchimp,talkingpointsmemo,120
smirkingchimp,antiwar,121
smirkingchimp,commondreams,131
smirkingchimp,drudge,120
smirkingchimp,inthesetimes,121
smirkingchimp,huffpost,130
smirkingchimp,thenation,122
smirkingchimp,rollingstone,6
smirkingchimp,npr,5
smirkingchimp,slate,11
smirkingchimp,washingtonpost,40
smirkingchimp,thegrio,2
smirkingchimp,esquire,2
smirkingchimp,bbc,1
smirkingchimp,bing,2
smirkingchimp,zeit,2
smirkingchimp,usatoday,3
smirkingchimp,thinkprogress,6
smirkingchimp,forbes,2
smirkingchimp,chicagotribune,2
smirkingchimp,newsweek,8
smirkingchimp,independent,3
smirkingchimp,theatlantic,10
smirkingchimp,theguardian,16
smirkingchimp,newstatesman,1
smirkingchimp,nbcnews,12
smirkingchimp,nypost,3
smirkingchimp,thedailybeast,6
smirkingchimp,whitehouse,1
smirkingchimp,vanityfair,3
smirkingchimp,pbs,2
smirkingchimp,wsj,5
smirkingchimp,cbsnews,6
smirkingchimp,freespeech,2
smirkingchimp,citizen,1
smirkingchimp,newyorker,4
smirkingchimp,fivethirtyeight,1
smirkingchimp,rawstory,19
smirkingchimp,dailycaller,2
smirkingchimp,washingtontimes,4
smirkingchimp,cnbc,2
smirkingchimp,lifesitenews,2
smirkingchimp,orlandosentinel,1
smirkingchimp,inquisitr,2
smirkingchimp,foxnews,1
smirkingchimp,dallasnews,3
smirkingchimp,motherjones,5
smirkingchimp,metro,1
smirkingchimp,theintercept,2
smirkingchimp,democracynow,1
smirkingchimp,washingtonexaminer,2
smirkingchimp,telegraph,1
smirkingchimp,nymag,4
smirkingchimp,mediamatters,15
smirkingchimp,nydailynews,2
smirkingchimp,newsmax,1
smirkingchimp,aljazeera,1
smirkingchimp,commonwealthfund,1
smirkingchimp,brookings,2
smirkingchimp,globalnews,1
smirkingchimp,bostonglobe,2
smirkingchimp,theblaze,1
smirkingchimp,theamericanconservative,1
smirkingchimp,thedailybanter,1
smirkingchimp,baltimoresun,1
russia-insider,newyorker,5
russia-insider,bbc,2
russia-insider,dailycaller,1
russia-insider,foxnews,1
russia-insider,thedailybeast,2
russia-insider,cnn,6
russia-insider,alternet,2
russia-insider,nbcnews,1
russia-insider,azcentral,2
russia-insider,independent,2
russia-insider,theguardian,7
russia-insider,middleeastmonitor,2
russia-insider,counterpunch,6
russia-insider,time,2
russia-insider,forbes,2
russia-insider,huffpost,3
russia-insider,rt,11
russia-insider,forward,1
russia-insider,nytimes,8
russia-insider,algemeiner,2
russia-insider,npr,1
russia-insider,thesun,1
russia-insider,tass,1
russia-insider,strategic-culture,2
russia-insider,washingtonpost,1
russia-insider,sputniknews,4
russia-insider,theintercept,1
russia-insider,aljazeera,2
russia-insider,moonofalabama,1
russia-insider,theamericanconservative,1
russia-insider,telegraph,1
russia-insider,al-monitor,1
russia-insider,themoscowtimes,1
russia-insider,uproxx,1
russia-insider,cnbc,3
russia-insider,brookings,2
nakedcapitalism,realclearpolitics,19
nakedcapitalism,vanityfair,6
nakedcapitalism,latimes,15
nakedcapitalism,washingtonexaminer,3
nakedcapitalism,americanprogress,2
nakedcapitalism,commondreams,29
nakedcapitalism,theatlantic,24
nakedcapitalism,wsj,24
nakedcapitalism,seattletimes,13
nakedcapitalism,nbcnews,11
nakedcapitalism,monthlyreview,5
nakedcapitalism,theautomaticearth,88
nakedcapitalism,vox,12
nakedcapitalism,theintercept,22
nakedcapitalism,nytimes,64
nakedcapitalism,psmag,4
nakedcapitalism,grist,10
nakedcapitalism,freep,3
nakedcapitalism,cnbc,22
nakedcapitalism,forbes,12
nakedcapitalism,twincities,3
nakedcapitalism,theguardian,67
nakedcapitalism,mnn,8
nakedcapitalism,washingtonpost,48
nakedcapitalism,nypost,2
nakedcapitalism,metro,2
nakedcapitalism,moonofalabama,19
nakedcapitalism,aljazeera,14
nakedcapitalism,independent,25
nakedcapitalism,thewire,10
nakedcapitalism,bbc,32
nakedcapitalism,theamericanconservative,11
nakedcapitalism,dailymail,6
nakedcapitalism,fivethirtyeight,7
nakedcapitalism,truthout,11
nakedcapitalism,alternet,6
nakedcapitalism,rt,13
nakedcapitalism,cnn,21
nakedcapitalism,counterpunch,12
nakedcapitalism,npr,9
nakedcapitalism,desmogblog,24
nakedcapitalism,newstatesman,3
nakedcapitalism,sfchronicle,4
nakedcapitalism,strategic-culture,4
nakedcapitalism,ocregister,2
nakedcapitalism,smh,5
nakedcapitalism,sbs,5
nakedcapitalism,cbsnews,5
nakedcapitalism,foxnews,4
nakedcapitalism,newyorker,11
nakedcapitalism,salon,5
nakedcapitalism,huffpost,15
nakedcapitalism,nymag,13
nakedcapitalism,bangordailynews,4
nakedcapitalism,cleveland,2
nakedcapitalism,currentaffairs,3
nakedcapitalism,brookings,2
nakedcapitalism,mondoweiss,4
nakedcapitalism,mercurynews,5
nakedcapitalism,thenation,8
nakedcapitalism,usatoday,10
nakedcapitalism,engadget,5
nakedcapitalism,theweek,5
nakedcapitalism,cjr,2
nakedcapitalism,slate,8
nakedcapitalism,tampabay,2
nakedcapitalism,thestar,2
nakedcapitalism,rappler,2
nakedcapitalism,time,5
nakedcapitalism,hcn,2
nakedcapitalism,thinkprogress,2
nakedcapitalism,telegraph,4
nakedcapitalism,express,2
nakedcapitalism,sfgate,4
nakedcapitalism,shadowproof,2
nakedcapitalism,nationalreview,3
nakedcapitalism,hoover,2
nakedcapitalism,rollingstone,3
nakedcapitalism,techdirt,9
nakedcapitalism,nationalobserver,2
nakedcapitalism,mlive,2
nakedcapitalism,whowhatwhy,2
nakedcapitalism,inthesetimes,4
nakedcapitalism,iowastartingline,2
nakedcapitalism,techcrunch,3
nakedcapitalism,newsweek,2
nakedcapitalism,tucson,3
nakedcapitalism,dailykos,3
nakedcapitalism,aa,1
nakedcapitalism,boingboing,1
nakedcapitalism,truthdig,3
nakedcapitalism,thedailybeast,1
nakedcapitalism,observer,1
nakedcapitalism,esquire,1
nakedcapitalism,pastemagazine,1
nakedcapitalism,thetimes,1
nakedcapitalism,nydailynews,1
nakedcapitalism,antiwar,1
nakedcapitalism,disobedientmedia,1
nakedcapitalism,deadline,2
nakedcapitalism,thenewamerican,1
nakedcapitalism,macleans,1
nakedcapitalism,fortune,1
nakedcapitalism,mediamatters,1
nakedcapitalism,nationalpost,1
nakedcapitalism,nationofchange,1
nakedcapitalism,abovethelaw,1
nakedcapitalism,triblive,1
nakedcapitalism,suntimes,2
nakedcapitalism,pri,1
nakedcapitalism,ajc,1
nakedcapitalism,nola,1
nakedcapitalism,pbs,1
nakedcapitalism,popularresistance,1
nakedcapitalism,migrationpolicy,1
heavy,latimes,2
heavy,pe,1
heavy,foxnews,8
heavy,people,11
heavy,vanityfair,4
heavy,nytimes,14
heavy,nydailynews,3
heavy,usatoday,3
heavy,washingtonpost,4
heavy,salon,1
heavy,theatlantic,2
heavy,insidehighered,2
heavy,cnn,17
heavy,thesun,2
heavy,thetimes,1
heavy,deadline,1
heavy,cjonline,1
heavy,washingtontimes,2
heavy,cbsnews,4
heavy,hollywoodreporter,2
heavy,mysanantonio,1
heavy,statesman,1
heavy,fortune,1
heavy,azcentral,2
heavy,phoenixnewtimes,2
heavy,sfchronicle,1
heavy,mercurynews,1
heavy,providencejournal,2
heavy,nypost,7
heavy,fivethirtyeight,2
heavy,bigleaguepolitics,1
heavy,adl,1
heavy,splcenter,1
heavy,newsweek,3
heavy,seattletimes,1
heavy,dailymail,2
heavy,washingtonexaminer,5
heavy,sun-sentinel,1
heavy,npr,2
heavy,aljazeera,1
heavy,democracynow,1
heavy,slate,1
heavy,delawareonline,1
heavy,thedailybeast,1
heavy,dailycaller,1
heavy,realclearpolitics,1
heavy,whitehouse,1
heavy,twincities,3
heavy,nbcnews,1
heavy,arkansasonline,1
heavy,dallasnews,2
heavy,courant,1
heavy,telegraph,1
heavy,cosmopolitan,1
heavy,bbc,1
heavy,mashable,1
heavy,newsday,1
heavy,forbes,1
crisismagazine,nytimes,3
crisismagazine,cnn,1
crisismagazine,americamagazine,2
crisismagazine,quillette,1
crisismagazine,calgaryherald,1
crisismagazine,lifesitenews,22
crisismagazine,cbc,4
crisismagazine,theglobeandmail,3
crisismagazine,nationalpost,1
crisismagazine,ctvnews,3
crisismagazine,globalnews,1
crisismagazine,macleans,3
crisismagazine,ottawacitizen,1
crisismagazine,torontosun,1
crisismagazine,ipolitics,1
crisismagazine,advocate,1
crisismagazine,realclearpolitics,1
crisismagazine,dailysignal,1
crisismagazine,bbc,2
crisismagazine,theguardian,1
crisismagazine,religionnews,1
crisismagazine,spectator,1
crisismagazine,telegraph,2
crisismagazine,theweek,1
wnd,freebeacon,5
wnd,usatoday,3
wnd,theblaze,3
wnd,cnn,4
wnd,lifenews,1
wnd,foxnews,6
wnd,legalinsurrection,2
wnd,nypost,1
wnd,dailymail,4
wnd,nbcnews,1
wnd,washingtonexaminer,7
wnd,nytimes,2
wnd,thefederalist,1
wnd,rt,1
wnd,nymag,1
wnd,christianpost,1
wnd,twitchy,2
wnd,conservativereview,1
wnd,dailywire,1
wnd,dailycaller,1
telegraph,dailymail,1
guttmacher,time,1
guttmacher,washingtonpost,2
guttmacher,dailykos,1
guttmacher,npr,2
guttmacher,nbcnews,1
guttmacher,newsweek,1
guttmacher,commonwealthfund,2
guttmacher,hrw,1
guttmacher,thedailybeast,1
guttmacher,pbs,1
guttmacher,bangordailynews,1
yellowhammernews,al,5
yellowhammernews,nationalreview,1
yellowhammernews,washingtonpost,1
yellowhammernews,nytimes,1
forward,ajc,1
forward,adl,1
forward,cnn,1
forward,cbsnews,2
forward,washingtonpost,6
forward,nydailynews,1
forward,npr,1
forward,huffpost,2
forward,washingtonexaminer,3
forward,christianitytoday,1
forward,whitehouse,1
forward,migrationpolicy,1
forward,foxnews,2
forward,dailycaller,3
forward,freebeacon,1
forward,nytimes,10
forward,sun-sentinel,1
forward,thenation,1
forward,commoncause,1
forward,splcenter,3
forward,mynorthwest,1
forward,thestranger,1
forward,thedailybeast,2
forward,billingsgazette,1
forward,theguardian,2
forward,jns,1
forward,cjnews,2
forward,nationalpost,1
forward,cbc,1
forward,newsweek,1
forward,independent,1
forward,time,1
forward,slate,1
forward,realclearpolitics,1
forward,al,1
forward,mediaite,1
forward,nymag,1
forward,greensboro,1
forward,theatlantic,1
forward,dailyherald,1
forward,newyorker,1
forward,elpasotimes,1
thedailydefender,foxnews,8
thedailydefender,cbsnews,2
thedailydefender,nytimes,2
legalinsurrection,theatlantic,9
legalinsurrection,foxnews,50
legalinsurrection,twitchy,242
legalinsurrection,realclearpolitics,246
legalinsurrection,powerlineblog,240
legalinsurrection,independent,4
legalinsurrection,washingtonexaminer,13
legalinsurrection,cnn,19
legalinsurrection,startribune,2
legalinsurrection,newsbusters,9
legalinsurrection,usatoday,8
legalinsurrection,thefederalist,10
legalinsurrection,nationalreview,12
legalinsurrection,dailywire,10
legalinsurrection,dailysignal,2
legalinsurrection,sfgate,3
legalinsurrection,mercurynews,3
legalinsurrection,thesun,9
legalinsurrection,theguardian,9
legalinsurrection,telegraph,2
legalinsurrection,washingtonpost,25
legalinsurrection,cbsnews,9
legalinsurrection,freebeacon,9
legalinsurrection,bostonglobe,2
legalinsurrection,thecollegefix,7
legalinsurrection,campusreform,4
legalinsurrection,wsj,10
legalinsurrection,ohio,11
legalinsurrection,dispatch,3
legalinsurrection,forbes,11
legalinsurrection,salon,3
legalinsurrection,newyorker,6
legalinsurrection,nytimes,27
legalinsurrection,reason,6
legalinsurrection,dailymail,7
legalinsurrection,suntimes,5
legalinsurrection,bbc,6
legalinsurrection,spokesman,2
legalinsurrection,vox,2
legalinsurrection,tampabay,2
legalinsurrection,express,2
legalinsurrection,nbcnews,6
legalinsurrection,al,3
legalinsurrection,newsweek,2
legalinsurrection,slate,2
legalinsurrection,washingtontimes,7
legalinsurrection,insidehighered,2
legalinsurrection,nymag,2
legalinsurrection,americanthinker,2
legalinsurrection,theintercept,4
legalinsurrection,townhall,4
legalinsurrection,whitehouse,3
legalinsurrection,latimes,2
legalinsurrection,baltimoresun,2
legalinsurrection,richmond,2
legalinsurrection,thedailybeast,2
legalinsurrection,freep,2
legalinsurrection,cnbc,2
legalinsurrection,dailycaller,3
legalinsurrection,nypost,2
legalinsurrection,rewire,2
legalinsurrection,theamericanconservative,2
legalinsurrection,elpasotimes,2
legalinsurrection,chicagotribune,2
legalinsurrection,ynetnews,2
legalinsurrection,theblaze,2
legalinsurrection,nydailynews,1
legalinsurrection,mediaite,1
legalinsurrection,westernjournal,1
legalinsurrection,amgreatness,1
legalinsurrection,time,2
legalinsurrection,thenation,2
legalinsurrection,commentarymagazine,2
legalinsurrection,washingtonblade,4
legalinsurrection,hrw,2
legalinsurrection,freedomhouse,2
legalinsurrection,courant,1
legalinsurrection,thetimes,1
legalinsurrection,algemeiner,1
legalinsurrection,aol,1
legalinsurrection,pinknews,1
legalinsurrection,hotair,1
independentaustralia,theguardian,73
independentaustralia,smh,49
independentaustralia,bbc,9
independentaustralia,vox,2
independentaustralia,sbs,10
independentaustralia,couriermail,3
independentaustralia,theaustralian,45
independentaustralia,nytimes,9
independentaustralia,vanityfair,1
independentaustralia,adelaidenow,2
independentaustralia,dailytelegraph,5
independentaustralia,news,9
independentaustralia,militarytimes,1
independentaustralia,aljazeera,5
independentaustralia,telegraph,2
independentaustralia,quadrant,1
independentaustralia,themonthly,2
independentaustralia,forbes,3
independentaustralia,cnbc,1
independentaustralia,thewest,4
independentaustralia,thesaturdaypaper,1
independentaustralia,theverge,1
independentaustralia,engadget,1
independentaustralia,nydailynews,1
independentaustralia,dailymail,1
independentaustralia,timeslive,1
independentaustralia,zeit,1
independentaustralia,washingtontimes,1
independentaustralia,nationalpost,1
independentaustralia,cnn,2
independentaustralia,heraldsun,1
independentaustralia,newsweek,1
independentaustralia,newmatilda,2
independentaustralia,huffpost,2
independentaustralia,brookings,1
independentaustralia,usatoday,1
independentaustralia,commondreams,8
independentaustralia,latimes,1
independentaustralia,motherjones,1
independentaustralia,washingtonpost,1
independentaustralia,truthdig,1
independentaustralia,irishtimes,1
independentaustralia,psmag,1
austinchronicle,splcenter,1
austinchronicle,statesman,1
austinchronicle,nytimes,1
nymag,npr,10
nymag,theguardian,15
nymag,fivethirtyeight,11
nymag,nytimes,363
nymag,latimes,6
nymag,bbc,6
nymag,startribune,93
nymag,washingtonpost,129
nymag,wsj,283
nymag,cnbc,8
nymag,cnn,26
nymag,nydailynews,3
nymag,nbcnews,6
nymag,cbsnews,8
nymag,vox,24
nymag,morningconsult,3
nymag,huffpost,10
nymag,slate,14
nymag,theatlantic,13
nymag,realclearpolitics,13
nymag,foxnews,2
nymag,mediaite,2
nymag,thedailybeast,5
nymag,thinkprogress,2
nymag,arkansasonline,1
nymag,usatoday,1
nymag,spectator,1
nymag,mediamatters,1
nymag,time,4
nymag,washingtonmonthly,3
nymag,firstthings,2
nymag,talkingpointsmemo,2
nymag,theweek,2
nymag,theverge,3
nymag,nationofchange,1
nymag,independent,2
nymag,salon,1
nymag,washingtonexaminer,3
nymag,dailysignal,1
nymag,newsweek,2
nymag,lohud,1
nymag,thestranger,1
nymag,crooked,2
nymag,insideclimatenews,1
nymag,nationalpost,1
nymag,thenation,1
nymag,telegraph,2
nymag,bostonglobe,1
nymag,newyorker,3
nymag,forbes,2
nymag,fortune,1
nymag,dailykos,1
nymag,brookings,1
nymag,shadowproof,1
nymag,theintercept,1
nymag,mercurynews,1
nymag,rollingstone,3
nymag,al,1
nymag,splcenter,1
nymag,nationalreview,1
nymag,motherjones,2
nymag,nypost,2
nymag,hollywoodreporter,4
nymag,deadline,9
nymag,pbs,1
nymag,vanityfair,2
nymag,people,1
nymag,theringer,5
nymag,apmreports,2
nymag,theaustralian,1
nymag,cbc,1
huffpost,motherjones,8
huffpost,dallasnews,2
huffpost,reviewjournal,4
huffpost,nytimes,46
huffpost,boingboing,4
huffpost,newyorker,5
huffpost,washingtonpost,45
huffpost,usatoday,10
huffpost,baltimoresun,1
huffpost,cnn,35
huffpost,thenation,1
huffpost,cosmopolitan,1
huffpost,slate,8
huffpost,uproxx,1
huffpost,mediaite,2
huffpost,vanityfair,5
huffpost,nymag,7
huffpost,thedailybeast,10
huffpost,dailywire,1
huffpost,esquire,1
huffpost,nbcnews,12
huffpost,npr,5
huffpost,wsj,5
huffpost,foxnews,4
huffpost,time,5
huffpost,independent,2
huffpost,theintercept,2
huffpost,bbc,4
huffpost,cleveland,2
huffpost,fortune,4
huffpost,splcenter,3
huffpost,latimes,2
huffpost,vox,7
huffpost,telegraph,1
huffpost,dailymail,1
huffpost,cjr,1
huffpost,bostonglobe,5
huffpost,stltoday,2
huffpost,theguardian,9
huffpost,mercurynews,2
huffpost,theatlantic,4
huffpost,buffalonews,1
huffpost,nypost,3
huffpost,news,1
huffpost,rollingstone,1
huffpost,standard,1
huffpost,sun-sentinel,1
huffpost,detroitnews,1
huffpost,seattletimes,2
sltrib,forbes,1
sltrib,nytimes,3
sltrib,kutv,1
sltrib,theringer,2
sltrib,elpasotimes,1
sltrib,mercurynews,1
sltrib,deseretnews,1
sltrib,npr,1
sltrib,calgaryherald,1
sltrib,religionnews,2
thestar,mercurynews,1
thestar,cbc,1
whowhatwhy,usatoday,8
whowhatwhy,seattletimes,4
whowhatwhy,sfchronicle,9
whowhatwhy,texasmonthly,2
whowhatwhy,esquire,2
whowhatwhy,nytimes,64
whowhatwhy,northjersey,2
whowhatwhy,cnn,37
whowhatwhy,salon,5
whowhatwhy,time,4
whowhatwhy,nbcnews,8
whowhatwhy,theverge,2
whowhatwhy,forbes,4
whowhatwhy,vox,12
whowhatwhy,al-monitor,4
whowhatwhy,fpri,2
whowhatwhy,thetrace,10
whowhatwhy,splcenter,6
whowhatwhy,washingtonpost,44
whowhatwhy,pbs,6
